sales_id,month_name,month,quarter,year,is_weekend,gender,customer_country,customer_state,customer_city,category,brand,product_name,region,store_country,store_city,quantity_sold,unit_price,discount,total_amount
2692,June,6,2,2025,1,M,Netherlands Antilles,New Jersey,North Timothy,Books,BrandA,Each North,Central,Bulgaria,New Melissa,3,301.3,44.67,859.23
2693,August,8,3,2024,1,F,Dominica,Louisiana,Parksville,Sports,BrandD,Garden Republican,East,Palestinian Territory,Nguyenside,8,165.53,43.23,1281.01
2694,March,3,1,2024,0,F,Swaziland,Alabama,New Danielle,Clothing,BrandD,Its Board,East,Taiwan,North Tyler,5,693.48,31.0,3436.4
2695,May,5,2,2024,1,F,Guadeloupe,New Mexico,New Adam,Clothing,BrandE,This Image,North,Montenegro,Tylerhaven,5,163.7,49.31,769.19
2696,September,9,3,2025,0,M,Finland,Kansas,Aliciaside,Sports,BrandA,Either Real,West,Bolivia,Port Matthewhaven,6,623.52,45.6,3695.52
2697,October,10,4,2023,1,F,Barbados,Pennsylvania,Romeroshire,Home & Kitchen,BrandD,Program Parent,South,United States Virgin Islands,South Ryan,10,523.12,49.27,5181.93
2698,April,4,2,2025,0,F,France,Washington,Jonesshire,Sports,BrandB,Eight Federal,East,Aruba,North Matthew,7,380.48,22.36,2641.0
2699,October,10,4,2024,0,F,Italy,Georgia,South Sabrinachester,Electronics,BrandB,Activity Oil,West,Congo,Gibsonhaven,1,519.42,39.02,480.4
2700,March,3,1,2025,0,M,Heard Island and McDonald Islands,Florida,West Derrickbury,Books,BrandB,West With,Central,Malawi,Lake Hollyside,8,131.16,47.97,1001.31
2701,June,6,2,2024,1,M,Antigua and Barbuda,Colorado,Brownmouth,Sports,BrandE,Nice Across,Central,Bangladesh,Perezview,9,970.32,10.58,8722.3
2702,May,5,2,2025,0,F,United Kingdom,Rhode Island,New Derrickhaven,Home & Kitchen,BrandB,Will State,South,Panama,Lake Johnhaven,5,237.25,44.94,1141.31
2703,August,8,3,2025,0,M,El Salvador,New York,Port Dana,Toys,BrandA,Event Democratic,North,Ethiopia,Ramirezhaven,2,713.96,32.25,1395.67
2704,May,5,2,2025,0,F,Brunei Darussalam,Illinois,Nealland,Sports,BrandE,Sit Radio,Central,British Virgin Islands,Guerraside,3,20.2,25.27,35.33
2705,June,6,2,2024,0,M,Tokelau,Washington,Guerreromouth,Toys,BrandD,Treatment Soldier,North,New Caledonia,Jeffreyberg,10,366.9,12.58,3656.42
2706,January,1,1,2024,0,F,France,Mississippi,West Lorraine,Toys,BrandA,Event Democratic,West,Nicaragua,South Brianhaven,4,504.25,14.59,2002.41
2707,March,3,1,2025,0,M,Libyan Arab Jamahiriya,Pennsylvania,Morrowtown,Books,BrandC,Investment Economic,North,Montenegro,Tylerhaven,3,559.05,1.98,1675.17
2708,March,3,1,2025,0,F,Swaziland,Minnesota,North Danielfort,Home & Kitchen,BrandC,Big Appear,East,Bhutan,Daytown,5,519.39,3.32,2593.63
2709,April,4,2,2024,0,F,Poland,New Mexico,South Brett,Clothing,BrandD,Its Board,South,Barbados,Aprilhaven,8,514.38,40.65,4074.39
2710,January,1,1,2024,0,F,Mongolia,Kentucky,Nelsonchester,Electronics,BrandB,Face That,East,Finland,North Stacyport,4,64.92,8.32,251.36
2711,November,11,4,2024,0,M,Myanmar,Oregon,New Russellton,Toys,BrandA,Then Moment,Central,United Kingdom,Michaelfort,1,196.94,22.78,174.16
2712,February,2,1,2025,1,M,Wallis and Futuna,Arizona,Port Cassandraville,Clothing,BrandA,My Hard,South,Fiji,Angelaton,4,762.43,6.53,3043.19
2713,September,9,3,2024,0,M,Fiji,Hawaii,Cortezland,Clothing,BrandD,Great Identify,Central,Egypt,South Kyle,9,533.31,33.79,4766.0
2714,February,2,1,2024,0,M,Poland,New Mexico,South Charlesberg,Toys,BrandA,Rock Wonder,East,Bhutan,Daytown,7,271.73,9.43,1892.68
2715,September,9,3,2024,0,M,Zambia,North Carolina,Angelamouth,Toys,BrandD,Work Forward,South,Nauru,Port Shelley,10,275.99,15.51,2744.39
2716,April,4,2,2025,1,M,Bolivia,West Virginia,Robintown,Clothing,BrandD,Able Hit,Central,Sudan,Whitneyborough,6,663.47,47.34,3933.48
2717,October,10,4,2025,0,M,Jamaica,South Dakota,Rebeccafurt,Electronics,BrandE,Political Little,South,Venezuela,Jonathontown,8,738.99,12.15,5899.77
2718,April,4,2,2025,1,M,Vietnam,Oregon,Colinberg,Electronics,BrandA,Future Pay,Central,Cuba,Barnettfort,8,472.92,33.26,3750.1
2719,August,8,3,2024,0,F,Tuvalu,West Virginia,Lake Frederick,Toys,BrandB,Organization Eat,East,Palestinian Territory,Nguyenside,9,890.57,21.47,7993.66
2720,February,2,1,2025,1,M,Chile,New Mexico,Brianchester,Toys,BrandA,Pass Resource,East,Aruba,North Matthew,8,739.07,32.41,5880.15
2721,May,5,2,2024,0,F,Swaziland,Minnesota,North Danielfort,Electronics,BrandE,Reality Young,North,Denmark,South Michaelfurt,3,323.22,2.65,967.01
2722,March,3,1,2025,1,F,Puerto Rico,Alabama,Port Aaron,Books,BrandB,Although Claim,Central,Egypt,South Kyle,1,830.11,2.36,827.75
2723,February,2,1,2024,0,M,Monaco,Washington,Hollyland,Clothing,BrandB,Interest That,South,Nauru,Port Shelley,8,685.73,47.39,5438.45
2724,September,9,3,2024,0,M,Greece,Mississippi,Karinaland,Home & Kitchen,BrandC,Big Appear,North,New Caledonia,Jeffreyberg,6,111.03,42.3,623.88
2725,July,7,3,2025,0,F,Papua New Guinea,Nevada,East Josephstad,Sports,BrandD,Receive Total,West,Congo,Gibsonhaven,10,412.05,35.55,4084.95
2726,November,11,4,2023,0,F,Fiji,Rhode Island,Stevenfurt,Sports,BrandC,Impact Worry,East,Costa Rica,Jamieport,7,72.91,11.21,499.16
2727,May,5,2,2025,1,F,Tajikistan,Louisiana,Josephstad,Clothing,BrandB,Tough Book,Central,Cuba,Barnettfort,5,316.88,14.49,1569.91
2728,May,5,2,2024,0,M,Tonga,South Carolina,Port Shirley,Clothing,BrandD,Rise Dinner,South,United States Virgin Islands,South Ryan,6,616.38,16.17,3682.11
2729,May,5,2,2024,1,F,Mozambique,Vermont,South Kristopherborough,Sports,BrandE,Evening Yes,East,Palestinian Territory,Nguyenside,2,79.02,45.82,112.22
2730,November,11,4,2024,0,M,Bulgaria,North Carolina,Nathanberg,Home & Kitchen,BrandB,Will State,West,Congo,Gibsonhaven,6,287.58,15.88,1709.6
2731,March,3,1,2025,0,F,South Africa,Michigan,South Scott,Electronics,BrandA,Answer Rich,Central,Guadeloupe,Lake Matthewton,10,764.93,43.35,7605.95
2732,October,10,4,2023,1,M,Belarus,Florida,Francoside,Sports,BrandE,Get In,South,Venezuela,Jonathontown,6,806.62,14.03,4825.69
2733,March,3,1,2024,0,M,Guinea-Bissau,Montana,Janiceton,Home & Kitchen,BrandD,Reflect Many,South,Fiji,Angelaton,3,139.94,48.01,371.81
2734,October,10,4,2023,0,F,Italy,New York,Lake Angelatown,Home & Kitchen,BrandD,Church Everyone,Central,Bangladesh,Perezview,9,362.59,40.45,3222.86
2735,October,10,4,2025,1,F,Portugal,New Mexico,Jarvismouth,Clothing,BrandC,Figure Method,Central,Sudan,Whitneyborough,5,423.7,23.59,2094.91
2736,May,5,2,2024,0,F,Burundi,Pennsylvania,Coryville,Clothing,BrandC,Along Professor,North,New Caledonia,Jeffreyberg,3,278.72,14.01,822.15
2737,January,1,1,2024,0,F,Svalbard & Jan Mayen Islands,South Dakota,Walkerton,Sports,BrandE,None Within,North,Trinidad and Tobago,Hawkinsfurt,10,605.52,29.66,6025.54
2738,September,9,3,2025,0,F,Colombia,Ohio,Port Joshuachester,Books,BrandC,Turn World,West,Congo,Gibsonhaven,4,350.05,31.63,1368.57
2739,April,4,2,2024,0,F,Mauritania,Hawaii,New Darren,Home & Kitchen,BrandD,Stuff Practice,East,Finland,North Stacyport,2,319.16,45.25,593.07
2740,August,8,3,2024,1,F,Peru,Louisiana,East Nathanside,Clothing,BrandE,Force Wife,West,Samoa,Prestonmouth,8,783.42,14.49,6252.87
2741,March,3,1,2024,0,F,Zambia,Pennsylvania,South Richard,Sports,BrandA,Wonder Since,Central,Sudan,Whitneyborough,3,23.18,41.89,27.65
2742,February,2,1,2025,1,F,Benin,Minnesota,Loganland,Home & Kitchen,BrandA,Participant House,North,Montenegro,Tylerhaven,4,515.0,5.79,2054.21
2743,July,7,3,2024,0,F,Belarus,Virginia,Nicoleville,Toys,BrandA,Sea Actually,East,Finland,North Stacyport,9,817.24,11.67,7343.49
2744,June,6,2,2025,0,F,Samoa,Illinois,Dawnbury,Clothing,BrandA,Address Until,South,Jordan,Kevinville,6,605.39,31.85,3600.49
2745,April,4,2,2024,0,M,Heard Island and McDonald Islands,New Hampshire,Port David,Toys,BrandB,Why Occur,Central,Bangladesh,Perezview,1,495.11,34.69,460.42
2746,January,1,1,2024,0,M,Norfolk Island,Montana,New Jessicamouth,Clothing,BrandE,How Way,North,Denmark,South Michaelfurt,6,911.66,20.23,5449.73
2747,September,9,3,2024,0,M,Congo,Wyoming,Frederickstad,Home & Kitchen,BrandE,Fast Real,West,Benin,Lopezchester,9,385.1,16.61,3449.29
2748,October,10,4,2025,1,M,Uzbekistan,Arkansas,Kathrynbury,Home & Kitchen,BrandE,Century Close,East,Switzerland,Charleneshire,8,301.02,26.46,2381.7
2749,June,6,2,2024,0,F,Hungary,Louisiana,West Toddborough,Home & Kitchen,BrandA,Participant House,West,Canada,South Shari,2,222.94,44.04,401.84
2750,June,6,2,2024,0,M,United States Minor Outlying Islands,Indiana,Markbury,Clothing,BrandC,Fill Computer,East,Switzerland,Charleneshire,6,400.15,0.81,2400.09
2751,May,5,2,2025,0,F,United Kingdom,Rhode Island,New Derrickhaven,Books,BrandD,Us Record,West,Nauru,South Spencershire,4,100.15,10.77,389.83
2752,February,2,1,2024,0,M,Poland,New Mexico,South Charlesberg,Toys,BrandE,Air War,East,Montenegro,Port Kevinberg,7,19.89,23.83,115.4
2753,July,7,3,2024,0,M,Comoros,New York,Hannaberg,Electronics,BrandE,Dinner Board,Central,Sudan,Whitneyborough,3,938.57,34.47,2781.24
2754,September,9,3,2025,1,F,Bulgaria,West Virginia,Port Sheilafort,Books,BrandA,Stock Usually,East,Bhutan,Daytown,7,410.16,8.77,2862.35
2755,April,4,2,2025,0,F,Sudan,Wisconsin,Dicksonshire,Home & Kitchen,BrandE,Again Cup,Central,British Virgin Islands,Guerraside,3,408.72,8.4,1217.76
2756,August,8,3,2024,0,F,Congo,Rhode Island,North Jerrymouth,Home & Kitchen,BrandB,Father Great,South,Fiji,Angelaton,6,591.7,36.64,3513.56
2757,April,4,2,2024,0,M,Somalia,South Dakota,Hernandezchester,Clothing,BrandC,Step Yes,East,Aruba,North Matthew,4,379.43,11.83,1505.89
2758,March,3,1,2025,0,F,Philippines,South Dakota,New Lorimouth,Home & Kitchen,BrandE,Environment Catch,North,Barbados,Port Ryanland,5,528.89,41.05,2603.4
2759,November,11,4,2023,0,M,Bouvet Island (Bouvetoya),North Dakota,North Samuel,Sports,BrandD,Color Hear,Central,Norway,East Jessica,2,583.49,19.95,1147.03
2760,May,5,2,2025,1,M,Zambia,North Carolina,Angelamouth,Clothing,BrandC,Along Professor,Central,Cuba,Barnettfort,3,137.63,30.35,382.54
2761,February,2,1,2024,0,M,Bulgaria,North Carolina,Nathanberg,Electronics,BrandD,Kid Perform,North,New Caledonia,Jeffreyberg,2,518.59,23.02,1014.16
2762,July,7,3,2024,0,F,Mauritania,Iowa,South Amber,Sports,BrandC,Special Stage,Central,Guadeloupe,Lake Matthewton,6,961.73,45.47,5724.91
2763,March,3,1,2025,0,F,Greece,Georgia,Bryanhaven,Home & Kitchen,BrandA,Fact Nor,North,El Salvador,Toddchester,7,454.49,23.51,3157.92
2764,December,12,4,2023,0,F,Gabon,Connecticut,New Deniseland,Books,BrandB,Safe Such,West,Nicaragua,South Brianhaven,3,26.62,4.62,75.24
2765,June,6,2,2025,0,M,Saint Martin,Maine,Lake Jamestown,Books,BrandD,Less Other,North,Trinidad and Tobago,Hawkinsfurt,6,660.33,11.59,3950.39
2766,October,10,4,2025,1,F,Micronesia,Mississippi,West Carolyn,Electronics,BrandB,Environment Performance,South,Cocos (Keeling) Islands,Brooksville,2,265.63,42.66,488.6
2767,September,9,3,2025,1,F,Bulgaria,California,Kellyport,Home & Kitchen,BrandA,Participant House,Central,Christmas Island,New Paultown,7,768.43,4.99,5374.02
2768,January,1,1,2025,0,F,Pakistan,New York,North Jennifer,Books,BrandB,Another Truth,South,Barbados,Aprilhaven,6,238.27,18.67,1410.95
2769,February,2,1,2024,0,F,Niue,Vermont,Jacobsonland,Sports,BrandE,Dream Shoulder,West,Benin,Lopezchester,6,53.24,17.29,302.15
2770,August,8,3,2024,0,F,Slovakia (Slovak Republic),South Carolina,North Elaine,Clothing,BrandD,Never Hit,Central,United Kingdom,Michaelfort,9,651.46,39.84,5823.3
2771,May,5,2,2025,0,F,Uganda,Connecticut,South Mark,Clothing,BrandB,Writer Industry,North,Barbados,Port Ryanland,2,803.77,1.93,1605.61
2772,February,2,1,2024,0,F,United Kingdom,Virginia,Allenport,Sports,BrandC,All Mrs,North,Singapore,West Josephton,8,894.29,18.66,7135.66
2773,September,9,3,2024,1,M,Moldova,New Mexico,New Christina,Clothing,BrandB,Forget Make,West,Botswana,Kimberlyshire,2,496.36,30.22,962.5
2774,October,10,4,2024,1,M,Lithuania,Texas,Yutown,Books,BrandA,Before Nearly,South,Venezuela,Jonathontown,6,13.1,45.96,32.64
2775,October,10,4,2024,0,F,Algeria,Alabama,Lake Rebecca,Home & Kitchen,BrandB,Father Great,Central,Christmas Island,New Paultown,4,563.46,6.87,2246.97
2776,August,8,3,2024,0,M,Somalia,West Virginia,Millsville,Sports,BrandA,Decide Order,West,Canada,South Shari,8,208.33,25.17,1641.47
2777,November,11,4,2023,0,M,Mongolia,Wisconsin,West Mariahport,Books,BrandC,Investment Economic,South,Venezuela,Jonathontown,9,970.64,20.36,8715.4
2778,March,3,1,2025,1,F,Georgia,Vermont,New Anne,Home & Kitchen,BrandA,Likely Tree,West,Bolivia,Port Matthewhaven,3,407.2,26.25,1195.35
2779,July,7,3,2025,0,M,Korea,Washington,Kimberlymouth,Home & Kitchen,BrandA,Respond Tv,East,Aruba,North Matthew,4,204.95,10.2,809.6
2780,January,1,1,2025,1,M,Bangladesh,Kentucky,Kyleborough,Clothing,BrandD,Receive Federal,Central,United Kingdom,Michaelfort,4,779.78,18.99,3100.13
2781,December,12,4,2023,1,F,Tokelau,Kentucky,Richardsstad,Clothing,BrandE,Campaign Expert,South,Venezuela,Jonathontown,8,444.73,44.7,3513.14
2782,March,3,1,2025,0,M,Guinea-Bissau,Montana,Janiceton,Sports,BrandE,Old May,South,Panama,Lake Johnhaven,9,115.52,46.86,992.82
2783,March,3,1,2025,0,F,Malawi,Idaho,Taylorshire,Home & Kitchen,BrandE,Old Machine,South,Venezuela,Jonathontown,9,879.51,9.82,7905.77
2784,July,7,3,2024,1,M,Chile,Michigan,West Robert,Electronics,BrandB,Face That,Central,Sudan,Whitneyborough,3,959.97,7.94,2871.97
2785,August,8,3,2025,1,M,Finland,Hawaii,Denisefurt,Books,BrandC,Network Song,North,Barbados,Port Ryanland,6,101.39,18.26,590.08
2786,February,2,1,2024,1,F,Kazakhstan,South Carolina,Greenmouth,Books,BrandB,Ball Camera,West,Nicaragua,South Brianhaven,7,976.74,12.14,6825.04
2787,May,5,2,2024,0,M,Korea,New Jersey,East Timothyborough,Toys,BrandA,Event Democratic,East,Switzerland,Charleneshire,8,187.41,36.07,1463.21
2788,February,2,1,2025,0,F,Mozambique,Vermont,South Kristopherborough,Books,BrandB,Although Claim,West,Congo,Gibsonhaven,6,196.39,12.43,1165.91
2789,October,10,4,2024,0,M,American Samoa,Colorado,Lake Renee,Electronics,BrandC,Main Much,Central,United Kingdom,Michaelfort,5,753.43,11.01,3756.14
2790,December,12,4,2023,1,F,Andorra,Indiana,Vaughnmouth,Clothing,BrandC,From Staff,West,Benin,Lopezchester,4,758.33,42.4,2990.92
2791,April,4,2,2025,1,M,Poland,Pennsylvania,Port Justinville,Home & Kitchen,BrandE,Discover Buy,East,Palestinian Territory,Nguyenside,1,423.11,11.93,411.18
2792,July,7,3,2024,0,M,Belgium,New Hampshire,Jacquelineville,Home & Kitchen,BrandA,Shoulder Deep,Central,Ukraine,Clarkshire,3,440.53,23.22,1298.37
2793,April,4,2,2024,0,M,France,Oregon,Gutierrezshire,Toys,BrandB,Each Describe,Central,Bulgaria,New Melissa,10,55.96,4.66,554.94
2794,August,8,3,2024,1,F,South Africa,Michigan,South Scott,Home & Kitchen,BrandB,Factor Ago,Central,Cuba,Barnettfort,9,148.91,28.04,1312.15
2795,February,2,1,2024,0,F,Greenland,Rhode Island,Port Darren,Home & Kitchen,BrandD,Music Lawyer,Central,Botswana,Bowersland,9,24.09,30.77,186.04
2796,June,6,2,2025,0,F,Estonia,Texas,New Darlene,Toys,BrandB,Blue Mission,South,United States Virgin Islands,South Ryan,10,211.48,19.64,2095.16
2797,April,4,2,2024,1,M,Mali,Illinois,West Michaelbury,Books,BrandA,Before Nearly,South,United States Virgin Islands,South Ryan,7,358.16,22.69,2484.43
2798,February,2,1,2024,0,M,Kenya,Nebraska,Smithtown,Books,BrandA,When Tonight,Central,Cuba,Barnettfort,10,912.98,23.33,9106.47
2799,August,8,3,2025,0,F,Russian Federation,New York,Javiershire,Sports,BrandE,Fly Bill,West,Benin,Lopezchester,9,592.12,31.24,5297.84
2800,September,9,3,2024,0,M,Micronesia,West Virginia,Wileyhaven,Toys,BrandD,Decade Ask,South,Venezuela,Jonathontown,7,764.65,36.31,5316.24
2801,August,8,3,2025,0,F,Northern Mariana Islands,California,Lake Audrey,Toys,BrandE,Southern Product,East,Hong Kong,East Ariel,3,780.2,16.0,2324.6
2802,March,3,1,2025,0,M,Tokelau,Washington,Lake Richardfort,Clothing,BrandC,Along Professor,Central,Christmas Island,New Paultown,9,764.66,34.84,6847.1
2803,September,9,3,2025,0,M,Bolivia,South Dakota,Villarrealburgh,Books,BrandB,Item Woman,South,Venezuela,Jonathontown,10,642.61,20.36,6405.74
2804,April,4,2,2025,1,F,Hong Kong,Louisiana,Port Michael,Electronics,BrandE,Wide At,North,New Caledonia,Jeffreyberg,3,327.05,3.58,977.57
2805,April,4,2,2025,0,F,Georgia,Iowa,North Adam,Home & Kitchen,BrandE,Level Best,Central,Malawi,Lake Hollyside,3,434.48,15.96,1287.48
2806,March,3,1,2024,0,M,Solomon Islands,Washington,New Sarah,Home & Kitchen,BrandE,Environment Catch,South,Nauru,Port Shelley,2,655.47,17.65,1293.29
2807,March,3,1,2024,0,M,North Macedonia,Montana,Huanghaven,Toys,BrandE,Soldier Attack,Central,Egypt,South Kyle,2,816.0,27.24,1604.76
2808,November,11,4,2023,1,M,Brazil,Missouri,Markport,Electronics,BrandE,Reality Young,East,Finland,North Stacyport,5,565.53,46.53,2781.12
2809,August,8,3,2025,0,M,Maldives,Rhode Island,Laurashire,Clothing,BrandC,Send Story,South,Fiji,Angelaton,2,986.32,48.93,1923.71
2810,November,11,4,2024,1,M,Chile,Michigan,West Robert,Home & Kitchen,BrandE,Agree Send,West,Nauru,South Spencershire,2,571.51,44.14,1098.88
2811,November,11,4,2023,0,F,Hungary,Wisconsin,Mosesfort,Electronics,BrandC,Especially Resource,South,United States Virgin Islands,South Ryan,2,547.47,49.1,1045.84
2812,May,5,2,2024,0,M,New Zealand,Montana,West Victoriaview,Sports,BrandB,Eight Federal,South,Barbados,Aprilhaven,7,808.1,20.72,5635.98
2813,September,9,3,2024,1,F,Philippines,South Dakota,New Lorimouth,Sports,BrandC,Special Stage,West,Benin,Lopezchester,9,319.12,9.7,2862.38
2814,November,11,4,2024,0,F,Burkina Faso,Maryland,East Jessica,Electronics,BrandA,Decide Family,Central,Guadeloupe,Lake Matthewton,4,829.23,6.7,3310.22
2815,January,1,1,2024,0,F,France,Virginia,South Randy,Electronics,BrandC,Professor Few,West,Canada,South Shari,1,809.98,1.8,808.18
2816,May,5,2,2025,1,F,Cambodia,Hawaii,Ashleymouth,Sports,BrandC,Art Left,East,Aruba,North Matthew,1,645.95,42.12,603.83
2817,August,8,3,2025,1,M,Brazil,Virginia,Melissaton,Clothing,BrandB,Easy Spring,Central,Sudan,Whitneyborough,8,811.05,36.06,6452.34
2818,October,10,4,2024,1,F,United States of America,New Mexico,Nolanview,Toys,BrandA,Manage Mr,South,United States Virgin Islands,South Ryan,9,507.9,45.48,4525.62
2819,July,7,3,2024,0,M,Saint Kitts and Nevis,South Dakota,North Kevin,Sports,BrandE,Center Born,East,Hong Kong,East Ariel,8,882.06,29.82,7026.66
2820,December,12,4,2024,0,M,Korea,Washington,Kimberlymouth,Books,BrandC,Turn World,West,Bolivia,Port Matthewhaven,5,241.92,30.52,1179.08
2821,September,9,3,2024,0,M,Switzerland,North Dakota,Cindyville,Books,BrandA,Through Election,North,Singapore,West Josephton,2,893.43,49.44,1737.42
2822,April,4,2,2024,0,M,Namibia,Idaho,New Erinfurt,Electronics,BrandB,Raise Plant,Central,Cuba,Barnettfort,8,287.86,42.11,2260.77
2823,November,11,4,2023,0,F,Northern Mariana Islands,Wisconsin,Jenniferfort,Clothing,BrandB,Tough Book,South,Tuvalu,Port Tinaland,10,858.61,15.15,8570.95
2824,June,6,2,2024,1,M,Bolivia,Hawaii,Brownchester,Sports,BrandD,Consumer Blue,North,Singapore,West Josephton,3,663.91,12.82,1978.91
2825,November,11,4,2024,0,M,Switzerland,North Dakota,Cindyville,Home & Kitchen,BrandE,Level Best,South,Nauru,Port Shelley,2,853.04,49.54,1656.54
2826,January,1,1,2025,0,M,Grenada,Wyoming,Youngborough,Electronics,BrandA,Answer Hot,West,Canada,South Shari,10,574.36,39.59,5704.01
2827,March,3,1,2025,0,M,Croatia,Florida,Williamsberg,Books,BrandC,Compare Minute,South,Fiji,Angelaton,3,867.09,11.85,2589.42
2828,October,10,4,2024,1,M,Timor-Leste,Washington,East Dawn,Books,BrandC,At Create,East,Costa Rica,Jamieport,2,166.97,18.85,315.09
2829,January,1,1,2025,0,F,Benin,Ohio,West Eric,Home & Kitchen,BrandD,Trouble Or,East,Montenegro,Port Kevinberg,1,750.51,23.72,726.79
2830,July,7,3,2024,0,M,Jersey,North Dakota,Kristihaven,Home & Kitchen,BrandB,Hundred Involve,North,Barbados,Port Ryanland,2,779.14,21.54,1536.74
2831,June,6,2,2025,0,M,Fiji,Hawaii,Cortezland,Electronics,BrandC,Break Visit,North,Ethiopia,Ramirezhaven,6,912.91,37.85,5439.61
2832,April,4,2,2025,1,F,Swaziland,Minnesota,North Danielfort,Toys,BrandC,Process News,East,Taiwan,North Tyler,3,953.3,38.02,2821.88
2833,January,1,1,2025,0,F,Gibraltar,Idaho,Laurastad,Books,BrandE,Week Who,South,Jamaica,Deleonmouth,10,476.31,28.54,4734.56
2834,October,10,4,2024,1,F,Saint Kitts and Nevis,Maryland,East Ashleyshire,Electronics,BrandA,These Attorney,Central,British Virgin Islands,Guerraside,9,802.63,36.82,7186.85
2835,January,1,1,2025,0,F,Malawi,Idaho,Taylorshire,Books,BrandD,Can Shoulder,West,Samoa,Prestonmouth,4,44.2,31.4,145.4
2836,November,11,4,2024,1,M,United States Minor Outlying Islands,Indiana,Markbury,Toys,BrandA,Exactly Space,Central,Bulgaria,New Melissa,4,693.58,31.07,2743.25
2837,April,4,2,2025,0,F,Brunei Darussalam,Illinois,Nealland,Electronics,BrandB,Activity Oil,West,Benin,Lopezchester,2,531.5,22.25,1040.75
2838,January,1,1,2024,0,M,Northern Mariana Islands,Maryland,Reyeshaven,Electronics,BrandA,Big Include,South,Panama,Lake Johnhaven,9,591.07,21.01,5298.62
2839,October,10,4,2024,0,F,Nicaragua,Michigan,Port Anthony,Home & Kitchen,BrandB,Father Great,West,Venezuela,Lake Sethfurt,3,305.55,3.29,913.36
2840,April,4,2,2024,0,F,Cote d'Ivoire,Rhode Island,Port Bradtown,Electronics,BrandA,Small Smile,South,Jamaica,Deleonmouth,1,699.54,37.06,662.48
2841,January,1,1,2024,1,M,Chile,New Mexico,Brianchester,Sports,BrandC,Car Report,Central,Guadeloupe,Lake Matthewton,5,604.25,27.17,2994.08
2842,December,12,4,2024,0,F,Western Sahara,Minnesota,Mackmouth,Toys,BrandA,Special My,West,Nicaragua,South Brianhaven,7,101.72,5.35,706.69
2843,June,6,2,2024,1,F,United States Virgin Islands,Louisiana,Shannonside,Toys,BrandA,Special My,South,Cocos (Keeling) Islands,Brooksville,2,669.09,18.58,1319.6
