ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,CustomerName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,ShipperName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10677,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-26 00:00:00.000,Federal Shipping,26,Gumbär Gummibärchen,31.23,30,0.15,796.365,4.03
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10677,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-26 00:00:00.000,Federal Shipping,33,Geitost,2.5,8,0.15,17.0,4.03
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,12,Queso Manchego La Pastora,38.0,100,0.0,3800.0,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,33,Geitost,2.5,30,0.0,75.0,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,41,Jack's New England Clam Chowder,9.65,120,0.0,1158.0,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,54,Tourtière,7.45,30,0.0,223.5,388.98
Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,BLONP,Blondesddsl père et fils,"24, place Kléber",Strasbourg,,67000,France,0,10679,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.0,12,0.0,660.0,27.94
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,16,Pavlova,17.45,50,0.25,654.375,26.61
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,31,Gorgonzola Telino,12.5,20,0.25,187.5,26.61
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,42,Singaporean Hokkien Fried Mee,14.0,40,0.25,420.0,26.61
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,19,Teatime Chocolate Biscuits,9.2,30,0.1,248.4,76.13
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,21,Sir Rodney's Scones,10.0,12,0.1,108.0,76.13
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,0,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,64,Wimmers gute Semmelknödel,33.25,28,0.0,931.0,76.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,33,Geitost,2.5,30,0.0,75.0,36.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,66,Louisiana Hot Spiced Okra,17.0,4,0.0,68.0,36.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,0,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,75,Rhönbräu Klosterbier,7.75,30,0.0,232.50000000000003,36.13
Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,DUMON,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,0,10683,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-10-01 00:00:00.000,Speedy Express,52,Filo Mix,7.0,9,0.0,63.0,4.4
Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,0,10684,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.4,20,0.0,368.0,145.63
Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,0,10684,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,Speedy Express,47,Zaanse koeken,9.5,40,0.0,380.0,145.63
Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,0,10684,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.0,30,0.0,1019.9999999999999,145.63
Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,GOURL,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,0,10685,1997-09-29 00:00:00.000,1997-10-13 00:00:00.000,1997-10-03 00:00:00.000,United Package,10,Ikura,31.0,20,0.0,620.0,33.75
Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,GOURL,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,0,10685,1997-09-29 00:00:00.000,1997-10-13 00:00:00.000,1997-10-03 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,4,0.0,38.6,33.75
Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,GOURL,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,0,10685,1997-09-29 00:00:00.000,1997-10-13 00:00:00.000,1997-10-03 00:00:00.000,United Package,47,Zaanse koeken,9.5,15,0.0,142.5,33.75
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10686,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-08 00:00:00.000,Speedy Express,17,Alice Mutton,39.0,30,0.2,936.0,96.5
Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,PICCO,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,0,10686,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-08 00:00:00.000,Speedy Express,26,Gumbär Gummibärchen,31.23,15,0.0,468.45,96.5
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10687,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-30 00:00:00.000,United Package,9,Mishi Kobe Niku,97.0,50,0.25,3637.5,296.43
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10687,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-30 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,10,0.0,1237.9,296.43
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10687,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-30 00:00:00.000,United Package,36,Inlagd Sill,19.0,6,0.25,85.5,296.43
Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,0,10688,1997-10-01 00:00:00.000,1997-10-15 00:00:00.000,1997-10-07 00:00:00.000,United Package,10,Ikura,31.0,18,0.1,502.20000000000005,299.09
Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,0,10688,1997-10-01 00:00:00.000,1997-10-15 00:00:00.000,1997-10-07 00:00:00.000,United Package,28,Rössle Sauerkraut,45.6,60,0.1,2462.4,299.09
Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,0,10688,1997-10-01 00:00:00.000,1997-10-15 00:00:00.000,1997-10-07 00:00:00.000,United Package,34,Sasquatch Ale,14.0,14,0.0,196.0,299.09
Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0,10689,1997-10-01 00:00:00.000,1997-10-29 00:00:00.000,1997-10-07 00:00:00.000,United Package,1,Chai,18.0,35,0.25,472.49999999999994,13.42
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10690,1997-10-02 00:00:00.000,1997-10-30 00:00:00.000,1997-10-03 00:00:00.000,Speedy Express,56,Gnocchi di nonna Alice,38.0,20,0.25,570.0,15.8
Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,HANAR,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,0,10690,1997-10-02 00:00:00.000,1997-10-30 00:00:00.000,1997-10-03 00:00:00.000,Speedy Express,77,Original Frankfurter grüne Soße,13.0,30,0.25,292.5,15.8
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10691,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,United Package,1,Chai,18.0,30,0.0,540.0,810.05
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10691,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,40,0.0,4951.6,810.05
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10691,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,United Package,43,Ipoh Coffee,46.0,40,0.0,1839.9999999999998,810.05
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10691,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,United Package,44,Gula Malacca,19.45,24,0.0,466.79999999999995,810.05
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10691,1997-10-03 00:00:00.000,1997-11-14 00:00:00.000,1997-10-22 00:00:00.000,United Package,62,Tarte au sucre,49.3,48,0.0,2366.3999999999996,810.05
Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany,ALFKI,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,0,10692,1997-10-03 00:00:00.000,1997-10-31 00:00:00.000,1997-10-13 00:00:00.000,United Package,63,Vegie-spread,43.9,20,0.0,877.9999999999999,61.02
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10693,1997-10-06 00:00:00.000,1997-10-20 00:00:00.000,1997-10-10 00:00:00.000,Federal Shipping,9,Mishi Kobe Niku,97.0,6,0.0,582.0,139.34
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10693,1997-10-06 00:00:00.000,1997-10-20 00:00:00.000,1997-10-10 00:00:00.000,Federal Shipping,54,Tourtière,7.45,60,0.15,379.95,139.34
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10693,1997-10-06 00:00:00.000,1997-10-20 00:00:00.000,1997-10-10 00:00:00.000,Federal Shipping,69,Gudbrandsdalsost,36.0,30,0.15,918.0,139.34
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10693,1997-10-06 00:00:00.000,1997-10-20 00:00:00.000,1997-10-10 00:00:00.000,Federal Shipping,73,Röd Kaviar,15.0,15,0.15,191.25,139.34
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10694,1997-10-06 00:00:00.000,1997-11-03 00:00:00.000,1997-10-09 00:00:00.000,Federal Shipping,7,Uncle Bob's Organic Dried Pears,30.0,90,0.0,2700.0,398.36
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10694,1997-10-06 00:00:00.000,1997-11-03 00:00:00.000,1997-10-09 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.0,25,0.0,1375.0,398.36
QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,0,10694,1997-10-06 00:00:00.000,1997-11-03 00:00:00.000,1997-10-09 00:00:00.000,Federal Shipping,70,Outback Lager,15.0,50,0.0,750.0,398.36
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10695,1997-10-07 00:00:00.000,1997-11-18 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,8,Northwoods Cranberry Sauce,40.0,10,0.0,400.0,16.72
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10695,1997-10-07 00:00:00.000,1997-11-18 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,12,Queso Manchego La Pastora,38.0,4,0.0,152.0,16.72
Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,0,10695,1997-10-07 00:00:00.000,1997-11-18 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,24,Guaraná Fantástica,4.5,20,0.0,90.0,16.72
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10696,1997-10-08 00:00:00.000,1997-11-19 00:00:00.000,1997-10-14 00:00:00.000,Federal Shipping,17,Alice Mutton,39.0,20,0.0,780.0,102.55
White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,WHITC,White Clover Markets,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,0,10696,1997-10-08 00:00:00.000,1997-11-19 00:00:00.000,1997-10-14 00:00:00.000,Federal Shipping,46,Spegesild,12.0,18,0.0,216.0,102.55
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10697,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,19,Teatime Chocolate Biscuits,9.2,7,0.25,48.3,45.52
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10697,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,35,Steeleye Stout,18.0,9,0.25,121.50000000000001,45.52
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10697,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,58,Escargots de Bourgogne,13.25,30,0.25,298.125,45.52
LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINOD,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,0,10697,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,Speedy Express,70,Outback Lager,15.0,30,0.25,337.5,45.52
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10698,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,Speedy Express,11,Queso Cabrales,21.0,15,0.0,315.0,272.47
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10698,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,Speedy Express,17,Alice Mutton,39.0,8,0.05,296.4,272.47
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10698,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,Speedy Express,29,Thüringer Rostbratwurst,123.79,12,0.05,1411.206,272.47
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10698,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,21.05,65,0.05,1299.8374999999999,272.47
Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,0,10698,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-17 00:00:00.000,Speedy Express,70,Outback Lager,15.0,8,0.05,113.99999999999999,272.47
Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,MORGK,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,0,10699,1997-10-09 00:00:00.000,1997-11-06 00:00:00.000,1997-10-13 00:00:00.000,Federal Shipping,47,Zaanse koeken,9.5,12,0.0,113.99999999999999,0.58
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10700,1997-10-10 00:00:00.000,1997-11-07 00:00:00.000,1997-10-16 00:00:00.000,Speedy Express,1,Chai,18.0,5,0.2,72.0,65.1
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10700,1997-10-10 00:00:00.000,1997-11-07 00:00:00.000,1997-10-16 00:00:00.000,Speedy Express,34,Sasquatch Ale,14.0,12,0.2,134.4,65.1
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10700,1997-10-10 00:00:00.000,1997-11-07 00:00:00.000,1997-10-16 00:00:00.000,Speedy Express,68,Scottish Longbreads,12.5,40,0.2,400.0,65.1
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,0,10700,1997-10-10 00:00:00.000,1997-11-07 00:00:00.000,1997-10-16 00:00:00.000,Speedy Express,71,Flotemysost,21.5,60,0.2,1032.0,65.1
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10701,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,1997-10-15 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.0,42,0.15,1963.5000000000002,220.31
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10701,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,1997-10-15 00:00:00.000,Federal Shipping,71,Flotemysost,21.5,20,0.15,365.5,220.31
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,0,10701,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,1997-10-15 00:00:00.000,Federal Shipping,76,Lakkalikööri,18.0,35,0.15,535.5,220.31
Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany,ALFKI,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,0,10702,1997-10-13 00:00:00.000,1997-11-24 00:00:00.000,1997-10-21 00:00:00.000,Speedy Express,3,Aniseed Syrup,10.0,6,0.0,60.0,23.94
Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany,ALFKI,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,0,10702,1997-10-13 00:00:00.000,1997-11-24 00:00:00.000,1997-10-21 00:00:00.000,Speedy Express,76,Lakkalikööri,18.0,15,0.0,270.0,23.94
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10703,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,United Package,2,Chang,19.0,5,0.0,95.0,152.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10703,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,United Package,59,Raclette Courdavault,55.0,35,0.0,1925.0,152.3
Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,FOLKO,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,0,10703,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-10-20 00:00:00.000,United Package,73,Röd Kaviar,15.0,35,0.0,525.0,152.3
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10704,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-11-07 00:00:00.000,Speedy Express,4,Chef Anton's Cajun Seasoning,22.0,6,0.0,132.0,4.78
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10704,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-11-07 00:00:00.000,Speedy Express,24,Guaraná Fantástica,4.5,35,0.0,157.5,4.78
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,0,10704,1997-10-14 00:00:00.000,1997-11-11 00:00:00.000,1997-11-07 00:00:00.000,Speedy Express,48,Chocolade,12.75,24,0.0,306.0,4.78
HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,0,10705,1997-10-15 00:00:00.000,1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,United Package,31,Gorgonzola Telino,12.5,20,0.0,250.0,3.52
HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,HILAA,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,0,10705,1997-10-15 00:00:00.000,1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,United Package,32,Mascarpone Fabioli,32.0,4,0.0,128.0,3.52
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10706,1997-10-16 00:00:00.000,1997-11-13 00:00:00.000,1997-10-21 00:00:00.000,Federal Shipping,16,Pavlova,17.45,20,0.0,349.0,135.63
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10706,1997-10-16 00:00:00.000,1997-11-13 00:00:00.000,1997-10-21 00:00:00.000,Federal Shipping,43,Ipoh Coffee,46.0,24,0.0,1104.0,135.63
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,0,10706,1997-10-16 00:00:00.000,1997-11-13 00:00:00.000,1997-10-21 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.0,8,0.0,440.00000000000006,135.63
