dataset,relation,row_attributes,column_attributes,value_attribute,num_row_attributes,num_column_attributes,pivot_rows,pivot_columns,pivot_cells,non_nan_density,source_rows,source_columns,relation_type,table_csv_path,total_header_levels,min_header_side_levels
sql_bootcamp,sales_enriched,month_name; quarter,brand,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,region,total_amount,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,brand,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month; quarter,region,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,brand,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; month,region,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,brand,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,month_name; quarter,region,unit_price,2,1,12,5,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quarter,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; month,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quarter,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quarter,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; month,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quarter,discount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quarter,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; month,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quarter,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quarter,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; month,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quarter,total_amount,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month; quarter,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; month,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,month_name; quarter,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month; quarter,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; month,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,month_name; quarter,unit_price,1,2,5,12,60,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,model_year; category_name,discount,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,model_year; category_name,discount,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,model_year; category_name,discount,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,model_year; category_name,discount,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,model_year; category_name,discount,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,model_year; category_name,list_price,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,model_year; category_name,list_price,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,model_year; category_name,list_price,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,model_year; category_name,list_price,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,model_year; category_name,list_price,1,2,3,20,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,category,discount,2,1,9,6,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,category,total_amount,2,1,9,6,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,category,unit_price,2,1,9,6,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; year,discount,1,2,6,9,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; year,total_amount,1,2,6,9,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; year,unit_price,1,2,6,9,54,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; customer_state,model_year,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,customer_state,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_city,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_id,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_name,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_state,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_city,model_year,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_id,model_year,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_name,model_year,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_state,model_year,discount,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; customer_state,model_year,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,customer_state,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_city,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_id,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_name,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; model_year,store_state,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_city,model_year,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_id,model_year,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_name,model_year,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id; store_state,model_year,list_price,2,1,15,3,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state; model_year,item_id,discount,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city; model_year,item_id,discount,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id; model_year,item_id,discount,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name; model_year,item_id,discount,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state; model_year,item_id,discount,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state; model_year,item_id,list_price,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city; model_year,item_id,list_price,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id; model_year,item_id,list_price,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name; model_year,item_id,list_price,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state; model_year,item_id,list_price,2,1,9,5,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,brand,discount,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,region,discount,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,brand,total_amount,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,region,total_amount,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,brand,unit_price,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; year,region,unit_price,2,1,9,5,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,customer_state; model_year,discount,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_city; model_year,discount,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_id; model_year,discount,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_name; model_year,discount,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_state; model_year,discount,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,customer_state; model_year,list_price,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_city; model_year,list_price,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_id; model_year,list_price,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_name; model_year,list_price,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,item_id,store_state; model_year,list_price,1,2,5,9,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; year,discount,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; year,discount,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; year,total_amount,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; year,total_amount,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,quarter; year,unit_price,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,region,quarter; year,unit_price,1,2,5,9,45,1.0,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,item_id; model_year,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; customer_state,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_city,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_id,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_name,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_state,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,item_id; model_year,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,item_id; model_year,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,item_id; model_year,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,item_id; model_year,discount,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,customer_state,item_id; model_year,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; customer_state,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_city,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_id,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_name,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year,item_id; store_state,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_city,item_id; model_year,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_id,item_id; model_year,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_name,item_id; model_year,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,store_state,item_id; model_year,list_price,1,2,3,15,45,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; customer_state,discount,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; store_city,discount,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; store_name,discount,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; store_state,discount,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,store_id; staff_id,discount,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; customer_state,list_price,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,category_name,staff_id; store_city,list_price,1,2,7,6,42,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
